1675.0,9.9
1676.0,10.4
1677.0,10.0
1678.0,9.5
1679.0,10.0
1680.0,10.2
1681.0,9.8
1682.0,9.7
1683.0,10.1
1684.0,10.2
1685.0,10.8
1686.0,10.6
1687.0,9.7
1688.0,10.2
1689.0,10.0
1690.0,10.2
1691.0,10.7
1692.0,10.5
1693.0,9.8
1694.0,10.1
1695.0,9.3
1696.0,10.2
1697.0,9.6
1698.0,9.6
1699.0,10.9
1700.0,9.1
1701.0,10.3
1702.0,9.6
1703.0,10.2
1704.0,9.6
1705.0,9.2
1706.0,9.3
1707.0,9.8
1708.0,10.2
1709.0,10.2
1710.0,9.9
1711.0,11.2
1712.0,9.6
1713.0,10.1
1714.0,9.6
1715.0,8.8
1716.0,10.4
1717.0,9.8
1718.0,9.3
1719.0,9.4
1720.0,9.8
1721.0,9.7
1722.0,10.1
1723.0,9.7
1724.0,10.2
1725.0,10.1
1726.0,9.0
1727.0,9.4
1728.0,9.5
1729.0,10.3
1730.0,9.1
1731.0,10.0
1732.0,10.3
1733.0,10.3
1734.0,10.1
1735.0,10.3
1736.0,10.6
1737.0,11.3
1738.0,10.3
1739.0,10.0
1740.0,10.3
1741.0,11.1
1742.0,9.7
1743.0,10.5
1744.0,9.7
1745.0,9.5
1746.0,10.5
1747.0,9.5
1748.0,9.3
1749.0,11.0
1750.0,10.1
1751.0,9.3
1752.0,11.3
1753.0,9.8
1754.0,10.6
1755.0,9.7
1756.0,8.9
1757.0,9.8
1758.0,10.5
1759.0,9.7
1760.0,9.5
1761.0,9.2
1762.0,9.7
1763.0,10.2
1764.0,9.8
1765.0,9.8
1766.0,11.5
1767.0,10.9
1768.0,10.7
1769.0,9.7
1770.0,10.5
1771.0,9.4
1772.0,10.5
1773.0,10.2
1774.0,10.4
1775.0,10.6
1776.0,10.6
1777.0,10.3
1778.0,11.2
1779.0,9.4
1780.0,10.3
1781.0,9.8
1782.0,11.4
1783.0,9.8
1784.0,9.9
1785.0,10.5
1786.0,10.1
1787.0,10.4
1788.0,10.5
1789.0,10.0
1790.0,9.0
1791.0,9.4
1792.0,10.7
1793.0,10.1
1794.0,9.5
1795.0,11.9
1796.0,10.3
1797.0,9.7
1798.0,10.7
1799.0,9.7
1800.0,10.8
1801.0,10.0
1802.0,9.9
1803.0,9.9
1804.0,10.8
1805.0,10.5
1806.0,10.5
1807.0,11.1
1808.0,9.8
1809.0,10.1
1810.0,10.3
1811.0,10.1
1812.0,10.3
1813.0,11.4
1814.0,10.5
1815.0,10.8
1816.0,10.4
1817.0,10.0
1818.0,10.6
1819.0,10.7
1820.0,10.3
1821.0,10.6
1822.0,9.4
1823.0,9.9
1824.0,9.4
1825.0,10.9
1826.0,9.2
1827.0,10.5
1828.0,9.5
1829.0,10.3
1830.0,9.9
1831.0,9.7
1832.0,10.0
1833.0,11.1
1834.0,9.9
1835.0,11.0
1836.0,10.2
1837.0,9.7
1838.0,10.1
1839.0,10.2
1840.0,10.7
1841.0,10.3
1842.0,9.5
1843.0,10.6
1844.0,10.1
1845.0,10.2
1846.0,10.2
1847.0,10.3
1848.0,9.7
1849.0,11.6
1850.0,9.7
1851.0,10.8
1852.0,10.5
1853.0,10.0
1854.0,9.6
1855.0,10.1
1856.0,9.8
1857.0,10.4
1858.0,10.4
1859.0,9.0
1860.0,10.7
1861.0,10.2
1862.0,10.4
1863.0,9.5
1864.0,10.7
1865.0,10.5
1866.0,10.7
1867.0,9.6
1868.0,9.4
1869.0,10.9
1870.0,10.0
1871.0,10.1
1872.0,9.4
1873.0,10.1
1874.0,10.1
1875.0,10.4
1876.0,10.5
1877.0,10.0
1878.0,9.4
1879.0,10.4
1880.0,11.9
1881.0,10.6
1882.0,10.1
1883.0,9.9
1884.0,9.2
1885.0,9.9
1886.0,10.0
1887.0,10.6
1888.0,10.1
1889.0,10.5
1890.0,10.8
1891.0,10.5
1892.0,9.4
1893.0,10.3
1894.0,10.2
1895.0,11.1
1896.0,9.9
1897.0,11.8
1898.0,10.6
1899.0,10.5
1900.0,10.2
1901.0,10.0
1902.0,9.9
1903.0,10.5
1904.0,10.2
1905.0,9.3
1906.0,9.7
1907.0,10.2
1908.0,11.4
1909.0,9.6
1910.0,9.9
1911.0,10.0
1912.0,9.1
1913.0,10.2
1914.0,9.8
1915.0,10.4
1916.0,9.4
1917.0,10.0
1918.0,10.8
1919.0,10.3
1920.0,10.0
1921.0,9.7
1922.0,10.2
1923.0,10.7
1924.0,10.3
1925.0,9.9
1926.0,10.5
1927.0,10.5
1928.0,9.6
1929.0,10.9
1930.0,10.4
1931.0,10.2
1932.0,10.7
1933.0,9.8
1934.0,9.7
1935.0,9.8
1936.0,9.5
1937.0,11.6
1938.0,9.0
1939.0,10.4
1940.0,10.5
1941.0,10.0
1942.0,11.3
1943.0,11.6
1944.0,9.7
1945.0,11.7
1946.0,10.1
1947.0,9.7
1948.0,10.6
1949.0,10.4
1950.0,10.0
1951.0,10.1
1952.0,9.5
1953.0,9.7
1954.0,10.1
1955.0,10.5
1956.0,9.6
1957.0,10.3
1958.0,10.4
1959.0,10.8
1960.0,10.7
1961.0,10.5
1962.0,10.3
1963.0,10.2
1964.0,10.5
1965.0,10.5
1966.0,10.7
1967.0,10.0
1968.0,10.3
1969.0,9.4
1970.0,11.5
1971.0,10.5
1972.0,11.0
1973.0,9.9
1974.0,10.3
1975.0,10.0
1976.0,10.4
1977.0,10.7
1978.0,9.9
1979.0,9.8
1980.0,10.0
1981.0,9.4
1982.0,10.9
1983.0,9.5
1984.0,10.4
1985.0,10.6
1986.0,10.2
1987.0,9.9
1988.0,10.0
1989.0,11.0
1990.0,10.6
1991.0,9.7
1992.0,10.7
1993.0,10.0
1994.0,10.3
1995.0,12.0
1996.0,10.7
1997.0,9.8
1998.0,9.9
1999.0,11.3
2000.0,10.3
